product_name,product_description,count_of_ratings,product_price,regular_price,product_url,Cena jednostkowa,Działanie,Składniki,Ocena
Rexaline Line Killer,"przeciwzmarszczkowy krem regenerujący do twarzy, 50 ml",,168.99,168.99,/rexaline-przeciwzmarszczkowy-krem-regenerujacy-do-twarzy-50-ml-54814788.html,"337,98 zł
/100ml",Przeciwzmarszczkowe,"Aqua (Water / Eau), Squalane, Butylene Glycol, Dipentaerythrityl Pentaisononanoate, Hydrogenated Polydecene, Glycerin, Caprylic/Capric Triglyceride, Butyrospermum Parkii (Shea) Butter, Glyceryl Stearate, Divinyldimethicone/Dimethicone Copolymer, Helianthus Annuus (Sunflower) Seed Oil, Pentaerythrityl Distearate, Potassium Cetyl Phosphate, Myristyl Myristate, Cetearyl Alcohol, Phenoxyethanol, Carbomer, Camellia Japonica Seed Oil, Cetyl Esters, Caprylyl Glycol, Allantoin, Oryza Sativa (Rice) Bran Oil, Cyclodextrin, , Parfum (Fragrance), Cetearyl Glucoside, Myristyl Laurate, Sodium Hyaluronate, , C12-13 Pareth-23, C12-13 Pareth-3, Bisabolol, Helianthus Annuus (Sunflower) Seed Oil Unsaponifiables, Triticum Vulgare (Wheat) Gluten, Xanthan Gum, Sodium Hydroxide, Sodium Polyacrylate, Urea, O-Cymen-5-Ol, Adenosine, Caprylic Acid, Xylitol, 1,2-Hexanediol, Biosaccharide Gum-4, Glycyrrhiza Glabra (Licorice) Root Extract, Hyaluronic Acid, Sodium Benzoate, Centella Asiatica Extract, Benzoic Acid, Polyvinyl Alcohol, Glycolic Acid, Lactic Acid, Tocopherol, Copper Palmitoyl Heptapeptide-14, Heptapeptide-15 Palmitate, Citric Acid, CI 14700 (Red 4)",
Tocobo,"krem do twarzy, 50 ml",,89.0,89.0,/tocobo-krem-do-twarzy-50-ml-57982566.html,"178,00 zł
/100ml",,"Purified Water, Glycerin, Coco-Caprylate/Caprate, Polyglyceryl-3 Methyl Glucose Distearate, Squalane, Caprylic/Capric Triglyceride, Pentylene Glycol, Propanediol, Polyglyceryl-3 Distea Rate, Cyclohexasiloxane, 1,2-Hexanediol, Butylene Glycol, Chlorella Extract, Shea Butter, Hyaluronic Acid, Hydrolyzed Hyaluronic Acid, Sodium Hyaluronate, Cetearyloli Bate, Diphenyldimethicone, Diphenylsiloxyphenyltrimethicone, Sorbitan Olivate, Hydrogenated Coco-Glyceride, Glyceryl Stearate, Polymethylsilsesquioxane, Glucose, Hydroxyacetophenone, Acrylate /C10-30 Alkyl Acrylate Crosspolymer, Fructooligosaccharide, Fructose, Sodium Polyacrylate Starch, Tromethamine, Glyceryl Stearate Citrate, Panthenol, Hydroxyethyl Acrylate / Sodium Acrylo Yldimethyltaurate Copolymer, Hydrogenated Lecithin, Sodium Phytate, Stearic Acid, Ethylhexylglycerin, Beta-Glucan, Ceramide Np, Ceramide Ns, Cholesterol, Phytosphingosine, Ceramide Ap, Ceramide Ace, Ceramide Io , Cetearyl Alcohol, Xanthan Gum, Fragrance, Linalool, Hexylcinnamal, Benzyl Benzoate, Eugenol, Hydroxycitronellal",
Herbliz Berlin,"balsam i maska do twarzy na noc z CBD 400 mg, 50 ml",,127.0,149.99,/herbliz-berlin-balsam-i-maska-do-twarzy-na-noc-z-cbd-400-mg-50-ml-44302392.html,"254,00 zł
/100ml","Przeciwzmarszczkowe,
Regenerujące","VITIS VINIFERA (Grape) SEED OIL, GARCINIA INDICA (Kokum) MASŁO Z NASION, WOSK OWOCOWY MYRICA PUBESCENS, OLEJ Z NASION ORBIGNYA OLEIFERA (Babassu), OLEJ Z NASION CAMELLIA OLEIFERA, SKWALAN (Oliwka), FRAGARIA ANANASSA (Truskawka) OLEJ Z NASION, OLEJ Z NASION RUBUS IDAEUS (Malina), OLEJ Z NASION CANNABIS SATIVA (Konopie), TOKOFEROL, EKSTRAKT Z NASION SALVIA HISPANICA (ChiA), EKSTRAKT Z LIŚCI CANNABIS SATIVA (Konopie), PROSZEK Z KWIATÓW HIBISCUS SABDARIFFA, OLEJ Z KWIATÓW CITRUS AURANTIUM (Neroli), GLIKOL DIPROPYLENOWY, EKSTRAKT Z ŻYWICY BENZOESOWEJ STYRAKSU, *LIMONEN, LINALOL, GERANIOL*występuje naturalnie w olejkach eterycznych",
Lambre Colostrum,"krem do twarzy intensywnie odbudowujący skórę, 50 ml",,54.99,72.99,/lambre-krem-do-twarzy-intensywnie-odbudowujacy-skore-50-ml-40000011.html,"109,98 zł
/100ml","Łagodzące,
Regenerujące","Aqua, Glycerin, Isononyl Isononanoate, Colostrum, Limnanthes Alba Seed Oil, C12-15 Alkyl Benzoate, Squalane, Glyceryl Stearate, Peg-100 Stearate, Sodium Polyacrylate, Glycereth-18 Ethylhexanoate, Dimethicone, Cetyl Alcohol, Phenoxyethanol, Ethylhexyl Stearate, Butyrospermum Parkii Butter, Tocopheryl Acetate, Tribehenin, Ceramide Ng, Peg-10 Phytosterol, Palmitoyl Hexapeptide-12, Beta -Glucan, Maltodextrin, Glycereth-18, Allantoin, Ethylhexylglycerin, Trideceth-6, Lactic Acid, Benzoic Acid, Dehydroacetic Acid, Disodium Edta.",
Logona,"odżywczy krem na noc z organicznym aloesem, 30 ml",,62.99,89.99,/logona-odzywczy-krem-na-noc-z-organicznym-aloesem-30-ml-000000000000449992.html,"125,98 zł
/100ml",Odżywcze,"Aqua, Glycerin, Aloe Barbadensis Leaf Juice*, Alcohol denat.*, Isoamyl Laurate, Dehydroxanthan Gum, Algin, Aloe Barbadensis Leaf Juice Powder*, Prunus Amygdalus Dulcis Oil*, Sodium Hyaluronate, Sodium Levulinate, Sodium Anisate, Lactic Acid, Sodium Lactate, Citric Acid, PCA Ethyl Cocoyl Arginate, Parfum**, Benzyl Salicylate**, Citral**, Linalool**, Limonene**, Geraniol**, Mica, CI 77891 (Titanium Dioxide), CI 77288 (Chromium Oxide Greens). * z kontrolowanych upraw organicznych
** z naturalnych olejków eterycznych",
Payot Optimale,"nawilżający i przeciwzmęczeniowy żel-krem do twarzy, 50 ml",,101.99,101.99,/payot-nawilzajacy-i-przeciwzmeczeniowy-zel-krem-do-twarzy-50-ml-49918361.html,"203,98 zł
/100ml",Przeciwzmarszczkowe,AQUA (WATER) ● COCO-CAPRYLATE/CAPRATE ● DIGLYCERIN ● GLYCERIN ● ISOAMYL LAURATE ● BUTYLENE GLYCOL ● SILICA ● POLYACRYLATE CROSSPOLYMER-6 ● CETEARYL ALCOHOL ● LAUROYL LYSINE ● PARFUM (FRAGRANCE) ● MAGNESIUM PCA ● MANGANESE PCA ● CHLORPHENESIN ● XANTHAN GUM ● SODIUM BENZOATE ● BAMBUSA ARUNDINACEA STEM POWDER ● O-CYMEN-5-OL ● POTASSIUM SORBATE ●,
Comfort Zone Renight,"krem odżywczo-antyoksydacyjny do twarzy na noc, 60 ml",,279.98,279.98,/comfort-zone-krem-odzywczo-antyoksydacyjny-do-twarzy-na-noc-60-ml-49918155.html,"466,63 zł
/100ml",Odżywcze,"AQUA / WATER / EAU*, C12-15 ALKYL BENZOATE, GLYCERIN*, CAPRYLIC/CAPRIC TRIGLYCERIDE*, ORBIGNYA OLEIFERA SEED OIL*, NEOPENTYL GLYCOL DIHEPTANOATE, GLYCERYL STEARATE CITRATE*, HEXYLDECYL LAURATE*, HEXYLDECANOL*, MACADAMIA TERNIFOLIA SEED OIL*, PROPYLHEPTYL CAPRYLATE, CETEARYL ISONONANOATE, BUTYROSPERMUM PARKII BUTTER / BUTYROSPERMUM PARKII (SHEA) BUTTER*, SODIUM ACRYLATES/BEHENETH-25 METHACRYLATE CROSSPOLYMER, HYDROGENATED POLYDECENE, SORBITAN LAURATE*, LYCIUM BARBARUM SEED OIL*, SIMMONDSIA CHINENSIS SEED OIL / SIMMONDSIA CHINENSIS (JOJOBA) SEED OIL*, TOCOPHERYL ACETATE, HYDROLYZED TOMATO SKIN*, PARFUM / FRAGRANCE, XANTHAN GUM*, CAPRYLYL GLYCOL, SODIUM ANISATE, CITRIC ACID, ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER, TOCOPHEROL, SODIUM HYALURONATE*, LAURYL GLUCOSIDE*, CAPRYLHYDROXAMIC ACID, GERANIOL, SODIUM BENZOATE",
Whamisa,"nawadniający krem do twarzy, 50 ml",,199.99,199.99,/whamisa-nawadniajacy-krem-do-twarzy-50-ml-000000000000430288.html,"392,12 zł
/100ml",,"Oryza Sativa (Rice) Extract (78.91 %),Aloe Barbadensis Leaf Extract(10 %),Daucus Carota Sativa (Carrot) Seed Oil (1 %),Olea Europaea (Olive) Fruit Oil (1 %),Cetearyl Olivate,Sorbitan Olivate,Copernicia Cerifera (Carnauba) Wax (1 %),Natto Gum,Prunus Armeniaca (Apricot) Kernel Oil (0.5 %),Vitis Vinifera (Grape) Seed Oil (0.5 %),Camellia Japonica Seed Oil (0.05 %),Persea Gratissima (Avocado) Oil (0.5 %),Butyrospermum Parkii (Shea) Butter (0.5 %),Lactobacillus/Rice Ferment Filtrate (0.1 %),Lactobacillus/Aloe Barbadensis Ferment Filtrate (0.1 %),Lactobacillus/Chrysanthemum Sinense Flower Ferment Filtrate (0.2 %),Lactobacillus/Nelumbo Nucifera Flower Ferment Filtrate (0.2 %),Lactobacillus/Taraxacum Officinale (Dandelion) Rhizome/Root Ferment Filtrate (0.2 %),Scutellaria Baicalensis Root Extract,Paeonia Suffruticosa Root Extract,Glycyrrhiza Glabra (Licorice) Root Extract,Cyamopsis Tetragonoloba (Guar) Gum,Alkanna Tinctoria Root Extract,Alcohol (0.5 %),Lavandula Angustifolia (Lavender) Oil,Citrus Aurantifolia (Lime) Oil,Citrus Limon (Lemon) Peel Oil (0.01 %),Aniba Rosodora (Rosewood) Wood Oil,Silica,Pelargonium Graveolens Flower Oil,Citrus Aurantium Bergamia (Bergamot) Fruit Oil,Citral,Geraniol,Linalool,Citronellol,Limonene",
Comfort Zone Hydramemory,"krem-żel do twarzy 24-godzinne podwójne nawilżenie, 60 ml",,234.0,234.0,/comfort-zone-krem-zel-do-twarzy-24-godzinne-podwojne-nawilzenie-60-ml-49918156.html,"390,00 zł
/100ml",Nawilżające,"AQUA / WATER / EAU, GLYCERIN, SODIUM ACRYLATE/SODIUM ACRYLOYLDIMETHYL TAURATE COPOLYMER, DICAPRYLYL CARBONATE, PROPANEDIOL, POLYMETHYL METHACRYLATE, C12-15 ALKYL BENZOATE, 1,2-HEXANEDIOL, CAPRYLIC/CAPRIC TRIGLYCERIDE, MORINGA OLEIFERA SEED OIL, METHYL METHACRYLATE CROSSPOLYMER, PARFUM / FRAGRANCE, CITRULLUS LANATUS FRUIT EXTRACT / CITRULLUS LANATUS (WATERMELON) FRUIT EXTRACT, SODIUM LEVULINATE, BENZYL ALCOHOL, OLEYL ERUCATE, LENS ESCULENTA FRUIT EXTRACT / LENS ESCULENTA (LENTIL) FRUIT EXTRACT, DISODIUM EDTA, ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER, PYRUS MALUS FRUIT EXTRACT / PYRUS MALUS (APPLE) FRUIT EXTRACT, PROPYLHEPTYL CAPRYLATE, SODIUM HYDROXIDE, CAPRYLHYDROXAMIC ACID, TOCOPHEROL, CITRIC ACID, SODIUM HYALURONATE, o-CYMEN-5-OL, MAGNOLIA OFFICINALIS BARK EXTRACT, SODIUM LACTATE, SODIUM PCA, SODIUM BENZOATE, POTASSIUM SORBATE.",
SPA Nałęczów Złota Perła,"luksusowy krem do twarzy z 24-karatowym złotem, 60 g",,59.9,59.9,/spa-naleczow-luksusowy-krem-do-twarzy-z-24-karatowym-zlotem-60-g-45395243.html,"1,00 zł
/1g","Łagodzące,
Przeciwzmarszczkowe","Aqua, Glycerin, Propylene Glycol, Pearl, Tocopheryl Acetate, Mica, Titanium Dioxide, Ganoderma Lucida, Panax Ginseng, Hyaluronic Acid, Carbomer, Parfum, Imidazolidinyl Urea, Methylparaben, Gold, Triethanolamine.",
AA Technologia Wieku,"odżywczy krem do twarzy na dzień i noc, 50 ml",,14.99,14.99,/aa-krem-do-twarzy-na-dzien-na-noc-50ml-000000000000242676.html,"29,98 zł
/100ml",Odżywcze,"Aqua,Ethylhexyl Stearate,Panthenol,Cetearyl Alcohol,Glycerin,Paraffinum Liquidum,Triisononanoin,Glyceryl Stearate Citrate,Allantoin,Glyceryl Stearate,Palmitic Acid,Tocopheryl Acetate,Argania Spinosa Kernel Oil,Ceramide NP,Borago Officinalis Seed Oil,Squalane,Cholesterol,Glyceryl Behenate,Hydrogenated Palm Oil,Caprylyl Glycol,Citric Acid,Sodium Citrate,Ethylhexylglycerin,Phenoxyethanol,Methylisothiazolinone",
Yvette Autobiography,"odmładzający krem z lilią gwiezdną do twarzy na noc, 50 ml",,186.0,186.0,/yvette-odmladzajacy-krem-z-lilia-gwiezdna-do-twarzy-na-noc-50-ml-49183433.html,"1.246,20 zł
/100ml","Liftingujące,
Nawilżające,
Przeciwzmarszczkowe","AQUA, PROPANEDIOL, ISONONYL ISONONANOATE, GLYCERIN, STEARIC ACID,
HYDROXYETHYL ACRYLATE/SODIUM ACRYLOYLDIMETHYL TAURATE COPOLYMER,
PANCRATIUM MARITIMUM EXTRACT, LECITHIN, BAICALIN, ACRYLATES/C10-30 ALKYL
ACRYLATE CROSSPOLYMER, POLYSORBATE 60, SORBITAN ISOSTEARATE, ALCOHOL,
TRIETHANOLAMINE, PHENOXYETHANOL, ETHYLHEXYLGLYCERIN, PARFUM",
Vao Lab,"krem do twarzy nawilżający prawoślaz, 50 ml",,129.0,129.0,/vao-lab-krem-do-twarzy-nawilzajacy-prawoslaz-50-ml-43700628.html,"258,00 zł
/100ml","Regenerujące,
Wygładzające","Ingredients: Aqua, Melissa officinalis leaf water, Prunus amygdalus dulcis oil, Cetearyl olivate, Sorbitan olivate, Linum usitatissimum seed oil, Cetyl alcohol, Tocopheryl acetate, Panthenol, Simmondsia chinensis seed oil, Glycerin, Oenothera biennis oil, Citrus aurantium dulcis peel oil, Hyaluronic acid, Althaea officinalis root extract, Citrus nobilis fruit extract, Benzyl alcohol, Salicylic acid, Phenoxyethanol, Ethylhexylglycerin, Potassium sorbate, Sodium benzoate, Limonene*, Linalool*, Citral*, Citronellol*, Geraniol*składniki naturalnego pochodzenia występujące w olejkach eterycznych",
Filorga Hydra-Hyal,"nawilżający krem do twarzy, 50 ml",,175.99,175.99,/filorga-nawilzajacy-krem-do-twarzy-50-ml-54197078.html,"351,98 zł
/100ml","Nawilżające,
Wygładzające","Aqua (Water, Eau), Propylheptyl Caprylate, Glycerin, Butylene Glycol, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, C15-19 Alkane, Dicaprylyl Carbonate, Sucrose Palmitate, 1,2-Hexanediol, CI 77163 (Bismuth Oxychloride), Hydrolyzed Sodium Hyaluronate, Parfum (Fragrance), Silica, Carbomer, Sodium Benzoate, Glyceryl Linoleate, Tocopheryl Acetate, Levulinic Acid, Sodium Hyaluronate, Xanthan Gum, Polysorbate 60, Sorbitan Isostearate, Sodium Levulinate, Stearalkonium Hectorite, Sodium Hydroxide, Biosaccharide Gum-1, Sodium Phytate, Adenosine, Benzyl Alcohol, Pentylene Glycol, Propylene Carbonate, Sodium Hyaluronate Crosspolymer, Glyceryl Caprylate, Citric Acid, Potassium Sorbate, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Sodium Chloride, P-Anisic Acid, Tocopherol, Glucose, Phenoxyethanol, Potassium Chloride, Calcium Chloride, Magnesium Sulfate, Glutamine, Sodium Phosphate, Ascorbic Acid, Sodium Acetate, Lysine Hcl, Arginine Hcl, Alanine, Histidine Hcl, Valine, Leucine, Threonine, Isoleucine, Tryptophan, Phenylalanine, Tyrosine, Glycine, Polysorbate 80, Serine, Cystine, Cyanocobalamin, Glutathione, Asparagine, Aspartic Acid, Ornithine Hcl, Glutamic Acid, Nicotinamide Adenine Dinucleotide, Proline, Methionine, Taurine, Hydroxyproline, Glucosamine Hcl, Coenzyme A, Sodium Glucuronate, Thiamine Diphosphate, Retinyl Acetate, Inositol, Niacin, Niacinamide, Pyridoxine Hcl, Biotin, Calcium Pantothenate, Riboflavin, Sodium Tocopheryl Phosphate, Thiamine Hcl, Folic Acid",
Eisenberg Classique,"matujący krem do skóry mieszanej i tłustej, 50 ml",,297.99,297.99,/eisenberg-matujacy-krem-do-skory-mieszanej-i-tlustej-50-ml-54814819.html,"595,98 zł
/100ml",Seboregulujące,AQUA (WATER) - STEARIC ACID - CAPRYLIC/CAPRIC TRIGLYCERIDE - GLYCERYL STEARATE - PEG-100 STEARATE - CETYL ALCOHOL - CETEARYL ALCOHOL - SODIUM HYALURONATE - METHYL METHACRYLATE CROSSPOLYMER - SQUALANE - ASCORBYL PALMITATE - FAGUS SYLVATICA BUD EXTRACT - LACTIS PROTEINUM (WHEY PROTEIN) - BACILLUS FERMENT - ASCORBIC ACID - TOCOPHEROL - LACTOSE - GLYCERIN - CITRUS AURANTIUM DULCIS (ORANGE) PEEL OIL - CITRUS LIMON (LEMON) PEEL OIL - PROPYLENE GLYCOL - PEG-8 - PEG-20 STEARATE - CARBOMER - PENTADECALACTONE - DISODIUM EDTA - SODIUM HYDROXIDE - CITRIC ACID - LACTIC ACID - ETHYLHEXYLGLYCERIN - POTASSIUM SORBATE - BENZYL ALCOHOL - BENZOIC ACID - PHENOXYETHANOL - LIMONENE - CITRAL.,
Barwa Siarkowa,"krem łagodzący z aloesem do twarzy, 50 ml",,17.5,17.5,/barwa-krem-lagodzacy-z-aloesem-do-twarzy-50-ml-000000000000433786.html,"35,00 zł
/100ml",Łagodzące,"Aqua,Isostearyl Isostearate,Glyceryl Stearate,Caprylic/Capric Triglyceride,Glycerin,Dicaprylyl Carbonate,Dimethicone,Cetearyl Alcohol,Aloe Barbadensis Leaf Juice,Gossypium Herbaceum Seed Oil,PEG-100 Stearate,Imperata Cylindrica Root Extract,Ceteareth-20,Trehaloze,Sulfur,Allantoin,Nordihydroguaiaretic Acid,Oleanolic Acid,Parfum,Carbomer,Sodium Polyacrylate,PEG-60 Almond Glycerides,PEG-8,PEG-30 Castor Oil,Butylene Glycol,Caprylyl Glycol,Phenoxyethanol,Ethylhexylglycerin",
Lambre Mizu,"krem-żel do twarzy na dzień o działaniu nawilżającym, 50 ml",,49.99,67.99,/lambre-krem-zel-do-twarzy-na-dzien-o-dzialaniu-nawilzajacym-50-ml-40000025.html,"99,98 zł
/100ml","Nawilżające,
Odżywcze","Aqua, Pentylene Glycol, Coco-caprylate/caprate, Caprylic/capric Triglyceride, C12-13 Alkyl Lactate, Isononyl Isononanoate, Arachidyl Alcohol, Glycerin, Behenyl Alcohol, Hydroxyethyl Acrylate/sodium Acryloyldimethyl Taurate Copolymer, Squalane, Arachidyl Glucoside, Betaine, Caulerpa Lentillifera Extract, Xylitylglucoside, Anhydroxylitol, Xylitol, Ammonium Acryloyldimethyltaurate/vp Copolymer, Acacia Senegal Gum, Phenoxyethanol, Ethylhexylglycerin, Caprylyl Glycol, Parfum, Glucose, Polysorbate 60, Triethanolamine, Sorbitan Isostearate, Sodium Benzoate, Citric Acid, Tocopherol, Disodium Edta, Ci 61570, Ci 19140.",
Lambre Evermatting,"krem do twarzy matujący na noc i pod oczy, 50 ml",,49.99,67.99,/lambre-krem-do-twarzy-matujacy-na-noc-i-pod-oczy-50-ml-40000023.html,"99,98 zł
/100ml","Nawilżające,
Seboregulujące","Aqua, Octyldodecanol, Glycerin, Glyceryl Stearate, Peg-100 Stearate, Cetearyl Ethylhexanoate, Sinorhizobium Meliloti Ferment Filtrate, Cetearyl Alcohol, Argania Spinosa Kernel Oil, Phytosqualane, Niacinamide, Cassia Angustifolia Seed Polysaccharide, Phenoxyethanol, Hydroxyethyl Acrylate/ Sodium Acryloyldimethyltaurate Copolymer, Peg-20 Stearate, Hydroxyethylcellulose, Cetyl Hydroxyethylcellulose, Lecithin, Sorbitan Isostearate, Polysorbate 60, Ethylhexylglycein, Parfum, Potassium Sorbate, Sodium Benzoate, Tocopherol, Trisodium Edta, Disodium Edta",
Lambre Zen,"krem do twarzy na dzień modelujący owal twarzy SPF15, 50 ml",,69.99,94.99,/lambre-krem-do-twarzy-na-dzien-modelujacy-owal-twarzy-spf15-50-ml-40000036.html,"139,98 zł
/100ml","Liftingujące,
Odżywcze,
Przeciwzmarszczkowe","Aqua, C12-15 Alkyl Benzoate, Caprylyl Methicone, Dibutyl Adipate, Glycerin, Butyl Methoxydibenzoylmethane, Ethylhexyl Triazone, Octocrylene, Nylon 6/12, Cetyl Alcohol, Glyceryl Stearate, Peg-100 Stearate, Butyrospermum Parkii Butter, Camellia Japonica Seed Oil, Sodium Acrylate/sodium Acryloyldimethyl Taurate Copolymer, Squalane, Ozonized Oryza Sativa Callus Culture Extract, Nymphaea Alba Flower Extract, Pentapeptide-18, Acetyl Hexapeptide-8, Isohexadecane, Polysorbate 80, Allantoin, Phenoxyethanol, Caprylyl Glycol, Chlorphenesin, Xanthan Gum, Citric Acid, Sodium Benzoate, Potassium Sorbate, Parfum, Disodium Edta.",
Sukin Rosehip,"intensywnie nawilżająca kremowa maska do twarzy, 100 ml",,56.99,59.99,/sukin-intensywnie-nawilzajaca-kremowa-maska-do-twarzy-100-ml-000000000000434227.html,"56,99 zł
/100ml",Nawilżające,"Water (Aqua), Cetearyl Alcohol, Glyceryl Stearate, Glycerin, Coco-Caprylate, Aloe Barbadensis Leaf Juice, Rosa Canina Fruit Oil (Rosehip), Terminalia Ferdinandiana Fruit Extract (Kakadu Plum), Santalum Acuminatum Fruit Extract (Quandong), Punica Granatum Fruit Extract (Pomegranate), Camellia Oleifera Seed Oil, Tocopherol (Vitamin E), Citrus Tangerina (Tangerine) Peel Oil, Citrus Nobilis (Mandarin Orange) Peel Oil, Lavandula Angustifolia (Lavender) Oil, Vanillin, Xanta Gum, Cetearyl Glucoside, Sodium Stearoyl Glutamate, Lactic Acid, Phenoxyethanol, Benzyl Alcohol, Limonene*, Linalool*.
*Natural Component of Essential Oils.",
A-Derma Dermalibour+,"krem ochronny, 50 ml",(1),59.99,59.99,/a-derma-krem-ochronny-50-ml-000000000000371718.html,"119,98 zł
/100ml",Uelastyczniające,"Water (Aqua), Mineral Oil (Paraffinum Liquidum), Caprylic/Capric Triglyceride, Glycerin, Butylene Glycol, Hydrogenated Vegetable Oil, Peg-30 Dipolyhydroxystearate, Isododecane, Zea Mays (Corn) Starch (Zea Mays Starch), Zinc Oxide, Peg-22/Dodecyl Glycol Copolymer, Beeswax (Cera Alba), Avena Sativa (Oat) Leaf/Stem Extract (Avena Sativa Leaf/Stem Extract), Cetyl Alcohol, Citric Acid, Copper Sulfate, Glyceryl Stearate, Magnesium Sulfate O-Cymen-5-Ol. Sodium Hydroxide. Xanthan Gum. Zinc Sulfate.",5.0
Creamy,"kwas hialuronowy 5%, 30 ml",,129.99,129.99,/creamy-kwas-hialuronowy-5-30-ml-49918170.html,"433,30 zł
/100ml",Nawilżające,"Aqua, Sodium Hyaluronate, Benzyl Alcohol, Dehydroacetic Acid",
Haruharu Wonder Honey Green,"rozświetlający krem do twarzy, 38 g",,64.89,64.89,/haruharu-wonder-rozswietlajacy-krem-do-twarzy-38-g-47911433.html,"1,71 zł
/1g","Regenerujące,
Rozjaśniające","WATER, Glycerin, Diheptyl Succinate, Helianthus Annuus (Sunflower) Seed Oil, Lecithin, 1.2-Hexanediol, Niacinamide, Hydrogenated Lecithin, C12-16 Alcohols, Palmitic Acid, Cetearyl Olivate, Sorbitan Olivate, Camellia Japonica Seed Oil, Xanthan Gum, Camellia Sinensis Leaf Extract, Saccharomyces Ferment, Lactobacillus Ferment, Honey, Hyaluronic Acid, Beta-Glucan, Behenyl Alcohol, Glyceryl Stearate, Glycine Soja (Soybean) Sterols, Simmondsia Chinensis (Jojoba) Seed Oil, Caprylyl Glycol, Capryloyl Glycerin/Sebacic Acid Copolymer, Tocopherol, Polyacrylate- 13, Polyisobutene, Polysorbate 20, Sorbitan Isostearate, Fragrance, Disodium EDTA.",
Veracova Hydra,"zapas kremu nawilżającego do twarzy, 50 ml",,139.99,139.99,/veracova-zapas-kremu-nawilzajacego-do-twarzy-50-ml-000000000000433515.html,"279,98 zł
/100ml",Nawilżające,"AQUA (WATER), MARIS AQUA (SEA WATER), GLYCERIN, ISOSTEARYL ISOSTEARATE, SQUALANE, PROPANEDIOL, IMPERATA CYLINDRICA ROOT EXTRACT, BETAINE, 1,2-HEXANEDIOL, ADANSONIA DIGITATA PULP EXTRACT, OPUNTIA FICUS-INDICA FRUIT EXTRACT, SALICORNIA HERBACEA EXTRACT, HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL, SODIUM ACRYLATES BIOPOLYMER, LEVULINIC ACID, p-ANISIC ACID, CAPRYLYL GLYCOL, CARBOMER, SODIUM CITRATE, ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER, CITRIC ACID, BIOTIN, BUTYLENE GLYCOL, SODIUM BENZOATE, POTASSIUM SORBATE, BIOSACCHARIDE GUM-1, GLYCERYL CAPRYLATE, DISODIUM PHOSPHATE, XANTHAN GUM, SODIUM PHOSPHATE, SACCHARIDE ISOMERATE, SODIUM CITRATE, CHLORPHENESIN, SODIUM HYDROXIDE, HYDROLYZED HYALURONIC ACID, LECITHIN, TOCOPHEROL, CAPRYLIC/CAPRIC TRIGLYCERIDE, O-CYMEN-5-OL, CI 42090 (BLUE 1), CI 19140 (YELLOW 5), PARFUM (FRAGRANCE).",
Kiko Milano Smart Urban Shield,"krem nawilżający i przeciwutleniający SPF15, 50 ml",,77.99,77.99,/kiko-milano-krem-nawilzajacy-i-przeciwutleniajacy-spf15-50-ml-44156901.html,"155,98 zł
/100ml",Ochrona UV,"INGREDIENTS: AQUA (WATER/EAU), CAPRYLIC/CAPRIC TRIGLYCERIDE, ETHYLHEXYL STEARATE, ETHYLHEXYL METHOXYCINNAMATE, CETEARYL GLUCOSIDE, CETEARYL ALCOHOL, CETYL ALCOHOL, STEARIC ACID, BUTYL METHOXYDIBENZOYLMETHANE, METHYLENE BIS-BENZOTRIAZOLYL TETRAMETHYLBUTYLPHENOL (NANO), GLYCERIN, SODIUM CETEARYL SULFATE, DIMETHICONE, GLYCERYL STEARATE SE, PARFUM (FRAGRANCE), CARBOMER, DECYL GLUCOSIDE, PENTYLENE GLYCOL, CARNOSINE, SODIUM HYALURONATE, MANDELIC ACID, PROPYLENE GLYCOL, GLYCERYL POLYMETHACRYLATE, GLYCOLIC ACID, XANTHAN GUM, PEG-8, FOLIC ACID, PALMITOYL HEXAPEPTIDE-12, SODIUM LACTATE, SODIUM HYDROXIDE, BHT, DISODIUM EDTA, PHENOXYETHANOL, ETHYLHEXYLGLYCERIN.",
